Run	T	Energy	Magnetization
810000	1.8333333333333335	-21400	-3298
820000	1.8333333333333335	-21384	-3288
830000	1.8333333333333335	-21424	-3340
840000	1.8333333333333335	-21372	-3344
850000	1.8333333333333335	-21384	-3322
860000	1.8333333333333335	-21392	-3392
870000	1.8333333333333335	-21416	-3452
880000	1.8333333333333335	-21336	-3518
890000	1.8333333333333335	-21468	-3512
900000	1.8333333333333335	-21540	-3570
910000	1.6666666666666667	-21688	-3606
920000	1.6666666666666667	-21576	-3642
930000	1.6666666666666667	-21580	-3694
940000	1.6666666666666667	-21736	-3744
950000	1.6666666666666667	-21716	-3828
960000	1.6666666666666667	-21684	-3882
970000	1.6666666666666667	-21672	-3898
980000	1.6666666666666667	-21680	-3982
990000	1.6666666666666667	-21672	-4046
1000000	1.6666666666666667	-21640	-4106
1010000	1.6666666666666667	-21648	-4158
1020000	1.6666666666666667	-21668	-4214
1030000	1.8333333333333335	-21668	-4268
1040000	1.6666666666666667	-21708	-4334
1050000	1.6666666666666667	-21712	-4358
1060000	1.6666666666666667	-21720	-4384
1070000	1.6666666666666667	-21716	-4420
1080000	1.8333333333333335	-21604	-4408
1090000	1.8333333333333335	-21560	-4422
1100000	1.8333333333333335	-21604	-4426
1110000	1.8333333333333335	-21536	-4422
1120000	1.8333333333333335	-21596	-4460
1130000	1.8333333333333335	-21624	-4516
1140000	1.8333333333333335	-21580	-4564
1150000	1.8333333333333335	-21604	-4616
1160000	1.8333333333333335	-21676	-4692
1170000	1.8333333333333335	-21620	-4706
1180000	1.8333333333333335	-21684	-4746
1190000	1.8333333333333335	-21628	-4816
1200000	1.8333333333333335	-21664	-4848
1210000	1.8333333333333335	-21616	-4900
1220000	1.8333333333333335	-21772	-5002
1230000	1.8333333333333335	-21660	-5068
1240000	1.8333333333333335	-21688	-5116
1250000	1.8333333333333335	-21776	-5234
1260000	1.8333333333333335	-21896	-5322
1270000	1.8333333333333335	-21768	-5402
1280000	1.8333333333333335	-21792	-5468
1290000	1.8333333333333335	-21836	-5550
1300000	1.8333333333333335	-21880	-5578
1310000	1.8333333333333335	-21920	-5644
1320000	1.8333333333333335	-22072	-5754
1330000	1.8333333333333335	-22076	-5778
1340000	1.8333333333333335	-22056	-5810
1350000	1.6666666666666667	-21992	-5826
1360000	1.6666666666666667	-22068	-5880
1370000	1.6666666666666667	-22132	-5928
1380000	1.6666666666666667	-22212	-5962
1390000	1.6666666666666667	-22240	-6060
1400000	1.6666666666666667	-22280	-6152
1410000	1.6666666666666667	-22272	-6192
1420000	1.6666666666666667	-22316	-6254
1430000	1.6666666666666667	-22300	-6278
1440000	1.6666666666666667	-22280	-6310
1450000	1.6666666666666667	-22380	-6402
1460000	1.6666666666666667	-22396	-6434
1470000	1.6666666666666667	-22408	-6536
1480000	1.6666666666666667	-22464	-6656
1490000	1.6666666666666667	-22440	-6704
1500000	1.6666666666666667	-22536	-6744
1510000	1.6666666666666667	-22580	-6816
1520000	1.6666666666666667	-22640	-6958
1530000	1.6666666666666667	-22684	-7066
1540000	1.6666666666666667	-22756	-7182
1550000	1.6666666666666667	-22936	-7268
1560000	1.6666666666666667	-23060	-7372
1570000	1.5	-23208	-7504
1580000	1.5	-23324	-7602
1590000	1.3333333333333333	-23444	-7668
1600000	1.1666666666666665	-23532	-7726
1610000	0.9999999999999999	-23640	-7788
1620000	0.9999999999999999	-23708	-7828
1630000	0.9999999999999999	-23724	-7844
1640000	0.8333333333333333	-23772	-7882
1650000	0.8333333333333333	-23812	-7914
1660000	0.6666666666666666	-23864	-7950
1670000	0.6666666666666666	-23904	-7972
1680000	0.6666666666666666	-23960	-7992
1690000	0.6666666666666666	-23988	-7998
1700000	0.6666666666666666	-24000	-8000
1710000	0.5	-24000	-8000
1720000	0.5	-24000	-8000
1730000	0.5	-24000	-8000
1740000	0.5	-24000	-8000
1750000	0.5	-24000	-8000
1760000	0.8333333333333333	-24000	-8000
1770000	0.8333333333333333	-24000	-8000
1780000	0.6666666666666666	-24000	-8000
1790000	0.6666666666666666	-24000	-8000
1800000	0.9999999999999999	-24000	-8000
1810000	0.9999999999999999	-24000	-8000
1820000	0.8333333333333333	-24000	-8000
1830000	0.6666666666666666	-24000	-8000
1840000	0.5	-24000	-8000
1850000	0.8333333333333333	-24000	-8000
1860000	0.8333333333333333	-24000	-8000
1870000	0.8333333333333333	-24000	-8000
1880000	0.6666666666666666	-24000	-8000
1890000	0.5	-24000	-8000
1900000	0.6666666666666666	-24000	-8000
1910000	0.5	-24000	-8000
1920000	0.8333333333333333	-24000	-8000
1930000	0.8333333333333333	-24000	-8000
1940000	0.6666666666666666	-24000	-8000
1950000	0.8333333333333333	-24000	-8000
1960000	0.6666666666666666	-24000	-8000
1970000	0.5	-24000	-8000
1980000	0.5	-24000	-8000
1990000	0.5	-24000	-8000
2000000	0.5	-24000	-8000
2010000	0.5	-24000	-8000
2020000	0.8333333333333333	-24000	-8000
2030000	0.6666666666666666	-24000	-8000
2040000	0.5	-24000	-8000
2050000	0.5	-24000	-8000
2060000	0.6666666666666666	-24000	-8000
2070000	0.5	-24000	-8000
2080000	0.5	-24000	-8000
2090000	0.5	-24000	-8000
2100000	0.9999999999999999	-24000	-8000
2110000	0.8333333333333333	-24000	-8000
2120000	0.6666666666666666	-24000	-8000
2130000	0.5	-24000	-8000
2140000	0.6666666666666666	-24000	-8000
2150000	0.5	-24000	-8000
2160000	0.5	-24000	-8000
2170000	0.5	-24000	-8000
2180000	0.5	-24000	-8000
2190000	0.5	-24000	-8000
2200000	0.5	-24000	-8000
2210000	0.6666666666666666	-24000	-8000
2220000	0.5	-24000	-8000
2230000	0.5	-24000	-8000
2240000	0.9999999999999999	-24000	-8000
2250000	0.9999999999999999	-24000	-8000
2260000	0.8333333333333333	-24000	-8000
2270000	0.6666666666666666	-24000	-8000
2280000	0.5	-24000	-8000
2290000	0.5	-24000	-8000
2300000	0.5	-24000	-8000
2310000	0.5	-24000	-8000
2320000	0.5	-24000	-8000
2330000	0.5	-24000	-8000
2340000	0.5	-24000	-8000
2350000	0.5	-24000	-8000
2360000	0.9999999999999999	-24000	-8000
2370000	0.8333333333333333	-24000	-8000
2380000	0.8333333333333333	-24000	-8000
2390000	0.6666666666666666	-24000	-8000
2400000	1.1666666666666665	-24000	-8000
2410000	1.3333333333333333	-24000	-8000
2420000	1.1666666666666665	-24000	-8000
2430000	0.9999999999999999	-24000	-8000
2440000	0.9999999999999999	-24000	-8000
2450000	0.8333333333333333	-24000	-8000
2460000	0.9999999999999999	-24000	-8000
2470000	1.1666666666666665	-23976	-7996
2480000	1.5	-23952	-7992
2490000	1.5	-23964	-7994
2500000	1.3333333333333333	-24000	-8000
2510000	1.3333333333333333	-23988	-7998
2520000	1.3333333333333333	-23976	-7996
2530000	1.5	-23952	-7992
2540000	1.5	-23976	-7996
2550000	1.5	-23976	-7996
2560000	1.5	-23940	-7990
2570000	1.6666666666666667	-23904	-7984
2580000	1.6666666666666667	-23916	-7986
2590000	1.6666666666666667	-23932	-7988
2600000	1.6666666666666667	-23916	-7986
2610000	1.6666666666666667	-23952	-7992
2620000	1.5	-23940	-7990
2630000	1.5	-23964	-7994
2640000	1.6666666666666667	-23940	-7990
2650000	1.6666666666666667	-23892	-7982
2660000	1.8333333333333335	-23904	-7984
2670000	1.8333333333333335	-23856	-7976
2680000	1.8333333333333335	-23892	-7982
2690000	1.8333333333333335	-23824	-7970
2700000	1.8333333333333335	-23808	-7968
2710000	1.8333333333333335	-23844	-7974
2720000	1.8333333333333335	-23844	-7974
2730000	1.8333333333333335	-23904	-7984
2740000	1.6666666666666667	-23892	-7982
2750000	1.6666666666666667	-23928	-7988
2760000	1.6666666666666667	-23964	-7994
2770000	1.6666666666666667	-23904	-7984
2780000	1.6666666666666667	-23904	-7984
2790000	1.5	-24000	-8000
2800000	1.5	-23964	-7994
2810000	1.5	-23976	-7996
2820000	1.3333333333333333	-23976	-7996
2830000	1.5	-23952	-7992
2840000	1.6666666666666667	-23920	-7986
2850000	1.8333333333333335	-23964	-7994
2860000	1.6666666666666667	-23920	-7986
2870000	1.5	-23964	-7994
2880000	1.5	-23988	-7998
2890000	1.5	-23976	-7996
2900000	1.5	-23952	-7992
2910000	1.6666666666666667	-23988	-7998
2920000	1.6666666666666667	-23964	-7994
2930000	1.6666666666666667	-23952	-7992
2940000	1.5	-23976	-7996
2950000	1.5	-23988	-7998
2960000	1.3333333333333333	-23988	-7998
2970000	1.3333333333333333	-23976	-7996
2980000	1.3333333333333333	-23964	-7994
2990000	1.3333333333333333	-23952	-7992
3000000	1.3333333333333333	-23976	-7996
3010000	1.3333333333333333	-23976	-7996
3020000	1.3333333333333333	-23976	-7996
3030000	1.3333333333333333	-24000	-8000
3040000	1.1666666666666665	-24000	-8000
3050000	1.1666666666666665	-24000	-8000
3060000	1.3333333333333333	-23988	-7998
3070000	1.1666666666666665	-24000	-8000
3080000	1.5	-23988	-7998
3090000	1.5	-24000	-8000
3100000	1.3333333333333333	-23988	-7998
3110000	1.3333333333333333	-23988	-7998
3120000	1.3333333333333333	-24000	-8000
3130000	1.1666666666666665	-24000	-8000
3140000	0.9999999999999999	-24000	-8000
3150000	1.1666666666666665	-24000	-8000
3160000	0.9999999999999999	-24000	-8000
3170000	0.9999999999999999	-24000	-8000
3180000	0.8333333333333333	-24000	-8000
3190000	0.8333333333333333	-24000	-8000
3200000	0.8333333333333333	-24000	-8000
3210000	0.8333333333333333	-24000	-8000
3220000	1.1666666666666665	-24000	-8000
3230000	0.9999999999999999	-24000	-8000
3240000	0.9999999999999999	-24000	-8000
3250000	0.8333333333333333	-24000	-8000
3260000	0.6666666666666666	-24000	-8000
3270000	0.6666666666666666	-24000	-8000
3280000	0.6666666666666666	-24000	-8000
3290000	0.5	-24000	-8000
3300000	0.8333333333333333	-24000	-8000
3310000	0.6666666666666666	-24000	-8000
3320000	0.5	-24000	-8000
3330000	0.5	-24000	-8000
3340000	0.5	-24000	-8000
3350000	0.5	-24000	-8000
3360000	0.8333333333333333	-24000	-8000
3370000	0.8333333333333333	-24000	-8000
3380000	0.6666666666666666	-24000	-8000
3390000	0.8333333333333333	-24000	-8000
3400000	0.6666666666666666	-24000	-8000
3410000	0.5	-24000	-8000
3420000	0.5	-24000	-8000
3430000	0.5	-24000	-8000
3440000	0.5	-24000	-8000
3450000	0.5	-24000	-8000
3460000	0.5	-24000	-8000
3470000	0.5	-24000	-8000
3480000	0.6666666666666666	-24000	-8000
3490000	0.5	-24000	-8000
3500000	0.5	-24000	-8000
3510000	0.6666666666666666	-24000	-8000
3520000	0.5	-24000	-8000
3530000	0.5	-24000	-8000
3540000	0.5	-24000	-8000
3550000	1.1666666666666665	-24000	-8000
3560000	1.3333333333333333	-24000	-8000
3570000	1.3333333333333333	-23964	-7994
3580000	1.3333333333333333	-23956	-7992
3590000	1.3333333333333333	-23988	-7998
3600000	1.3333333333333333	-23988	-7998
3610000	1.3333333333333333	-24000	-8000
3620000	1.3333333333333333	-23988	-7998
3630000	1.3333333333333333	-23988	-7998
3640000	1.3333333333333333	-23988	-7998
3650000	1.1666666666666665	-23988	-7998
3660000	1.1666666666666665	-24000	-8000
3670000	0.9999999999999999	-24000	-8000
3680000	0.9999999999999999	-24000	-8000
3690000	0.9999999999999999	-23988	-7998
3700000	1.3333333333333333	-24000	-8000
3710000	1.1666666666666665	-23988	-7998
3720000	1.1666666666666665	-24000	-8000
3730000	0.9999999999999999	-24000	-8000
3740000	0.9999999999999999	-24000	-8000
3750000	0.8333333333333333	-24000	-8000
3760000	0.6666666666666666	-24000	-8000
3770000	0.6666666666666666	-24000	-8000
3780000	0.6666666666666666	-24000	-8000
3790000	0.8333333333333333	-24000	-8000
3800000	1.1666666666666665	-24000	-8000
3810000	1.1666666666666665	-24000	-8000
3820000	1.3333333333333333	-24000	-8000
3830000	1.3333333333333333	-24000	-8000
3840000	1.1666666666666665	-24000	-8000
3850000	1.1666666666666665	-24000	-8000
3860000	0.9999999999999999	-24000	-8000
3870000	0.8333333333333333	-24000	-8000
3880000	0.6666666666666666	-24000	-8000
3890000	0.8333333333333333	-24000	-8000
3900000	0.8333333333333333	-24000	-8000
3910000	0.8333333333333333	-24000	-8000
3920000	0.9999999999999999	-24000	-8000
3930000	0.8333333333333333	-24000	-8000
3940000	0.6666666666666666	-24000	-8000
3950000	0.6666666666666666	-24000	-8000
3960000	0.5	-24000	-8000
3970000	1.1666666666666665	-24000	-8000
3980000	0.9999999999999999	-24000	-8000
3990000	0.8333333333333333	-24000	-8000
4000000	0.8333333333333333	-24000	-8000
4010000	0.6666666666666666	-24000	-8000
4020000	0.5	-24000	-8000
4030000	0.6666666666666666	-24000	-8000
4040000	0.5	-24000	-8000
4050000	0.5	-24000	-8000
4060000	0.6666666666666666	-24000	-8000
4070000	0.5	-24000	-8000
4080000	0.5	-24000	-8000
4090000	0.8333333333333333	-24000	-8000
4100000	0.9999999999999999	-24000	-8000
4110000	0.8333333333333333	-24000	-8000
4120000	0.8333333333333333	-24000	-8000
4130000	1.1666666666666665	-24000	-8000
4140000	0.9999999999999999	-24000	-8000
4150000	1.1666666666666665	-23988	-7998
4160000	1.1666666666666665	-23988	-7998
4170000	1.5	-23976	-7996
4180000	1.3333333333333333	-23976	-7996
4190000	1.5	-24000	-8000
4200000	1.5	-24000	-8000
4210000	1.3333333333333333	-24000	-8000
4220000	1.1666666666666665	-23988	-7998
4230000	1.1666666666666665	-24000	-8000
4240000	0.9999999999999999	-24000	-8000
4250000	1.3333333333333333	-23988	-7998
4260000	1.3333333333333333	-24000	-8000
4270000	1.3333333333333333	-24000	-8000
4280000	1.1666666666666665	-24000	-8000
4290000	1.1666666666666665	-24000	-8000
4300000	1.1666666666666665	-23988	-7998
4310000	1.1666666666666665	-23976	-7996
4320000	1.6666666666666667	-23940	-7990
