Run	T	Energy	Magnetization
1360000	0.8333333333333333	-3000	-1000
1370000	0.6666666666666666	-3000	-1000
1380000	0.5	-3000	-1000
1390000	0.5	-3000	-1000
1400000	0.8333333333333333	-3000	-1000
1410000	0.8333333333333333	-3000	-1000
1420000	0.6666666666666666	-3000	-1000
1430000	0.5	-3000	-1000
1440000	0.6666666666666666	-3000	-1000
1450000	0.5	-3000	-1000
1460000	0.5	-3000	-1000
1470000	0.6666666666666666	-3000	-1000
1480000	0.9999999999999999	-3000	-1000
1490000	1.1666666666666665	-3000	-1000
1500000	0.9999999999999999	-3000	-1000
1510000	0.9999999999999999	-3000	-1000
1520000	0.9999999999999999	-3000	-1000
1530000	0.8333333333333333	-3000	-1000
1540000	0.6666666666666666	-3000	-1000
1550000	0.5	-3000	-1000
1560000	0.5	-3000	-1000
1570000	0.5	-3000	-1000
1580000	0.6666666666666666	-3000	-1000
1590000	0.9999999999999999	-3000	-1000
1600000	0.8333333333333333	-3000	-1000
1610000	0.6666666666666666	-3000	-1000
1620000	0.9999999999999999	-3000	-1000
1630000	0.8333333333333333	-3000	-1000
1640000	0.6666666666666666	-3000	-1000
1650000	0.5	-3000	-1000
1660000	0.5	-3000	-1000
1670000	1.3333333333333333	-3000	-1000
1680000	1.5	-3000	-1000
1690000	1.3333333333333333	-3000	-1000
1700000	1.1666666666666665	-3000	-1000
1710000	0.9999999999999999	-3000	-1000
1720000	0.9999999999999999	-3000	-1000
1730000	1.1666666666666665	-3000	-1000
1740000	0.9999999999999999	-3000	-1000
1750000	0.9999999999999999	-3000	-1000
1760000	1.1666666666666665	-3000	-1000
1770000	0.9999999999999999	-3000	-1000
1780000	0.9999999999999999	-3000	-1000
1790000	0.8333333333333333	-3000	-1000
1800000	1.5	-3000	-1000
1810000	1.5	-3000	-1000
1820000	1.5	-2988	-998
1830000	1.3333333333333333	-3000	-1000
1840000	1.3333333333333333	-3000	-1000
1850000	1.1666666666666665	-3000	-1000
1860000	1.6666666666666667	-3000	-1000
1870000	2	-2964	-994
1880000	2	-2976	-996
1890000	2	-2964	-994
1900000	1.8333333333333335	-3000	-1000
1910000	2	-2964	-994
1920000	2	-2976	-996
1930000	2	-2920	-986
1940000	2	-2964	-994
1950000	1.8333333333333335	-2988	-998
1960000	1.8333333333333335	-2964	-994
1970000	2	-2928	-988
1980000	1.8333333333333335	-3000	-1000
1990000	1.6666666666666667	-3000	-1000
2000000	1.5	-2988	-998
2010000	1.5	-3000	-1000
2020000	1.3333333333333333	-3000	-1000
2030000	1.3333333333333333	-3000	-1000
2040000	1.1666666666666665	-3000	-1000
2050000	0.9999999999999999	-3000	-1000
2060000	0.8333333333333333	-3000	-1000
2070000	0.6666666666666666	-3000	-1000
2080000	0.5	-3000	-1000
2090000	0.6666666666666666	-3000	-1000
2100000	0.5	-3000	-1000
2110000	0.6666666666666666	-3000	-1000
2120000	0.5	-3000	-1000
2130000	0.6666666666666666	-3000	-1000
2140000	0.6666666666666666	-3000	-1000
2150000	0.6666666666666666	-3000	-1000
2160000	0.5	-3000	-1000
2170000	0.8333333333333333	-3000	-1000
2180000	1.5	-3000	-1000
2190000	1.3333333333333333	-3000	-1000
2200000	1.5	-3000	-1000
2210000	1.3333333333333333	-3000	-1000
2220000	1.3333333333333333	-2988	-998
2230000	1.1666666666666665	-3000	-1000
2240000	1.1666666666666665	-3000	-1000
2250000	0.9999999999999999	-3000	-1000
2260000	0.8333333333333333	-3000	-1000
2270000	0.6666666666666666	-3000	-1000
2280000	0.5	-3000	-1000
2290000	0.6666666666666666	-3000	-1000
2300000	0.5	-3000	-1000
2310000	0.5	-3000	-1000
2320000	0.5	-3000	-1000
2330000	0.6666666666666666	-3000	-1000
2340000	0.6666666666666666	-3000	-1000
2350000	0.6666666666666666	-3000	-1000
2360000	1.1666666666666665	-3000	-1000
2370000	0.9999999999999999	-3000	-1000
2380000	1.1666666666666665	-3000	-1000
2390000	1.3333333333333333	-3000	-1000
2400000	1.5	-3000	-1000
2410000	1.3333333333333333	-3000	-1000
2420000	1.5	-3000	-1000
2430000	1.6666666666666667	-3000	-1000
2440000	1.6666666666666667	-2976	-996
2450000	1.6666666666666667	-3000	-1000
2460000	1.5	-2976	-996
2470000	1.5	-2988	-998
2480000	1.5	-3000	-1000
2490000	2	-2964	-994
2500000	2	-2988	-998
2510000	2	-2988	-998
2520000	2	-2988	-998
2530000	2	-2976	-996
2540000	1.8333333333333335	-2988	-998
2550000	1.6666666666666667	-2976	-996
2560000	1.5	-3000	-1000
2570000	1.3333333333333333	-3000	-1000
2580000	1.1666666666666665	-3000	-1000
2590000	1.1666666666666665	-3000	-1000
2600000	1.1666666666666665	-3000	-1000
2610000	1.3333333333333333	-3000	-1000
2620000	1.3333333333333333	-2988	-998
2630000	1.3333333333333333	-3000	-1000
2640000	1.1666666666666665	-3000	-1000
2650000	1.1666666666666665	-3000	-1000
2660000	1.1666666666666665	-3000	-1000
2670000	0.9999999999999999	-3000	-1000
2680000	1.1666666666666665	-3000	-1000
2690000	1.3333333333333333	-3000	-1000
2700000	1.1666666666666665	-3000	-1000
2710000	1.1666666666666665	-3000	-1000
2720000	0.9999999999999999	-3000	-1000
2730000	0.8333333333333333	-3000	-1000
2740000	0.6666666666666666	-3000	-1000
2750000	0.5	-3000	-1000
2760000	0.5	-3000	-1000
2770000	1.1666666666666665	-3000	-1000
2780000	0.9999999999999999	-3000	-1000
2790000	0.8333333333333333	-3000	-1000
2800000	0.8333333333333333	-3000	-1000
2810000	0.6666666666666666	-3000	-1000
2820000	0.5	-3000	-1000
2830000	0.5	-3000	-1000
2840000	0.5	-3000	-1000
2850000	0.5	-3000	-1000
2860000	0.6666666666666666	-3000	-1000
2870000	0.8333333333333333	-3000	-1000
2880000	0.6666666666666666	-3000	-1000
2890000	0.5	-3000	-1000
2900000	0.5	-3000	-1000
2910000	0.6666666666666666	-3000	-1000
2920000	0.5	-3000	-1000
2930000	0.5	-3000	-1000
2940000	0.5	-3000	-1000
2950000	0.5	-3000	-1000
2960000	1.3333333333333333	-3000	-1000
2970000	1.1666666666666665	-3000	-1000
2980000	0.9999999999999999	-3000	-1000
2990000	0.8333333333333333	-3000	-1000
3000000	0.6666666666666666	-3000	-1000
3010000	0.9999999999999999	-3000	-1000
3020000	0.8333333333333333	-3000	-1000
3030000	0.6666666666666666	-3000	-1000
3040000	0.6666666666666666	-3000	-1000
3050000	0.5	-3000	-1000
3060000	0.5	-3000	-1000
3070000	0.5	-3000	-1000
3080000	0.6666666666666666	-3000	-1000
3090000	0.5	-3000	-1000
3100000	0.5	-3000	-1000
3110000	0.8333333333333333	-3000	-1000
3120000	0.6666666666666666	-3000	-1000
3130000	0.8333333333333333	-3000	-1000
3140000	0.8333333333333333	-3000	-1000
3150000	0.6666666666666666	-3000	-1000
3160000	0.8333333333333333	-3000	-1000
3170000	0.6666666666666666	-3000	-1000
3180000	0.6666666666666666	-3000	-1000
3190000	0.6666666666666666	-3000	-1000
3200000	0.5	-3000	-1000
3210000	0.6666666666666666	-3000	-1000
3220000	0.8333333333333333	-3000	-1000
3230000	1.1666666666666665	-3000	-1000
3240000	1.5	-2976	-996
3250000	1.6666666666666667	-3000	-1000
3260000	1.5	-3000	-1000
3270000	1.3333333333333333	-3000	-1000
3280000	1.1666666666666665	-3000	-1000
3290000	0.9999999999999999	-3000	-1000
3300000	0.9999999999999999	-3000	-1000
3310000	1.1666666666666665	-2988	-998
3320000	0.9999999999999999	-3000	-1000
3330000	1.1666666666666665	-3000	-1000
